#geneID1,geneID2,name1,name2,taxonomy1,taxonomy2,uniprotID1,uniprotID2
43740574,57104,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PNPLA2|1110001C14Rik|ATGL|PEDF-R|TTS-2.2|TTS2|iPLA2zeta,2697049,9606,P0DTD8,Q96AD5
43740574,83737,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ITCH|ADMFD|AIF4|AIP4|NAPP1|dJ468O1.1,2697049,9606,P0DTD8,Q96J02
43740574,60481,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ELOVL5|HELO1|SCA38|dJ483K16.1,2697049,9606,P0DTD8,Q9NYP7
43740574,4059,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,BCAM|AU|CD239|LU|MSK19,2697049,9606,P0DTD8,P50895
43740574,7327,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,UBE2G2|UBC7,2697049,9606,P0DTD8,P60604
43740574,2271,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,FH|HLRCC|LRCC|MCL|MCUL1,2697049,9606,P0DTD8,P07954
43740574,81619,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TSPAN14|DC-TM4F2|TM4SF14,2697049,9606,P0DTD8,Q8NG11
43740574,2135,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,EXTL2|EXTR2,2697049,9606,P0DTD8,Q9UBQ6
43740574,3572,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,IL6ST|CD130|CDW130|GP130|IL-6RB,2697049,9606,P0DTD8,P40189
43740574,4267,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CD99|HBA71|MIC2|MIC2X|MIC2Y|MSK5X,2697049,9606,P0DTD8,P14209
43740574,3597,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,IL13RA1|CD213A1|IL-13Ra|NR4,2697049,9606,P0DTD8,P78552
43740574,23596,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,OPN3|ECPN|PPP1R116,2697049,9606,P0DTD8,Q9H1Y3
43740574,347902,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,AMIGO2|ALI1|AMIGO-2|DEGA,2697049,9606,P0DTD8,Q86SJ2
43740574,80207,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,OPA3|MGA3,2697049,9606,P0DTD8,Q9H6K4
43740574,284996,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RNF149|DNAPTP2,2697049,9606,P0DTD8,Q8NC42
43740574,6444,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SGCD|35DAG|CMD1L|DAGD|SG-delta|SGCDP|SGD,2697049,9606,P0DTD8,Q92629
43740574,222068,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMED4|ERS25|GMP25iso|HNLF|p24alpha3,2697049,9606,P0DTD8,Q7Z7H5
43740574,90,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ACVR1|ACTRI|ACVR1A|ACVRLK2|ALK2|FOP|SKR1|TSRI,2697049,9606,P0DTD8,Q04771
43740574,340481,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ZDHHC21|9130404H11Rik|DHHC-21|DHHC21|DNZ1|HSPC097,2697049,9606,P0DTD8,Q8IVQ6
43740574,7162,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TPBG|5T4|5T4AG|M6P1|WAIF1,2697049,9606,P0DTD8,Q13641
43740574,64429,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ZDHHC6|DHHC-6|ZNF376,2697049,9606,P0DTD8,Q9H6R6
43740574,79147,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,FKRP|LGMD2I|MDC1C|MDDGA5|MDDGB5|MDDGC5,2697049,9606,P0DTD8,Q9H9S5
43740574,139322,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,APOOL|CXorf33|FAM121A|UNQ8193,2697049,9606,P0DTD8,Q6UXV4
43740574,8677,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,STX10|SYN10|hsyn10,2697049,9606,P0DTD8,O60499
43740574,11182,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC2A6|GLUT6|GLUT9|HSA011372,2697049,9606,P0DTD8,Q9UGQ3
43740574,1495,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CTNNA1|CAP102,2697049,9606,P0DTD8,P35221
43740574,567,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,B2M|-,2697049,9606,P0DTD8,P61769
43740574,3703,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,STT3A|ITM1|STT3-A|TMC,2697049,9606,P0DTD8,P46977
43740574,1889,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ECE1|ECE,2697049,9606,P0DTD8,P42892
43740574,285282,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RABL3|-,2697049,9606,P0DTD8,Q5HYI8
43740574,10067,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SCAMP3|C1orf3,2697049,9606,P0DTD8,O14828
43740574,1952,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CELSR2|CDHF10|EGFL2|Flamingo1|MEGF3,2697049,9606,P0DTD8,Q9HCU4
43740574,3482,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,IGF2R|CD222|CIMPR|M6P-R|MPR1|MPRI,2697049,9606,P0DTD8,P11717
43740574,6810,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,STX4|STX4A|p35-2,2697049,9606,P0DTD8,Q12846
43740574,9950,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GOLGA5|GOLIM5|RFG5|ret-II,2697049,9606,P0DTD8,Q8TBA6
43740574,80762,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,NDFIP1|N4WBP5,2697049,9606,P0DTD8,Q9BT67
43740574,10960,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,LMAN2|C5orf8|GP36B|VIP36,2697049,9606,P0DTD8,Q12907
43740574,123606,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,NIPA1|FSP3|SPG6,2697049,9606,P0DTD8,Q7RTP0
43740574,79937,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CNTNAP3|CASPR3|CNTNAP3A,2697049,9606,P0DTD8,Q9BZ76
43740574,55829,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,VIMP|ADO15|SBBI8|SELS|SEPS1,2697049,9606,P0DTD8,Q9BQE4
43740574,161291,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM30B|CDC50B,2697049,9606,P0DTD8,Q3MIR4
43740574,51537,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,MTFP1|MTP18,2697049,9606,P0DTD8,Q9UDX5
43740574,79956,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ERMP1|FXNA|KIAA1815|bA207C16.3,2697049,9606,P0DTD8,Q7Z2K6
43740574,22894,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,DIS3|2810028N01Rik|EXOSC11|KIAA1008|RRP44|dis3p,2697049,9606,P0DTD8,Q9Y2L1
43740574,9514,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GAL3ST1|CST,2697049,9606,P0DTD8,Q99999
43740574,55624,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,POMGNT1|GNTI.2|GnT I.2|LGMD2O|MEB|MGAT1.2|gnT-I.2,2697049,9606,P0DTD8,Q8WZA1
43740574,23129,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PLXND1|PLEXD1,2697049,9606,P0DTD8,Q9Y4D7
43740574,23399,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CTDNEP1|DULLARD|HSA011916|NET56,2697049,9606,P0DTD8,O95476
43740574,83871,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RAB34|RAB39|RAH,2697049,9606,P0DTD8,Q9BZG1
43740574,9536,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PTGES|MGST-IV|MGST1-L1|MGST1L1|MPGES|PGES|PIG12|PP102|PP1294|TP53I12|mPGES-1,2697049,9606,P0DTD8,O14684
43740574,11311,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,VPS45|H1|H1VPS45|SCN5|VPS45A|VPS45B|VPS54A|VSP45|VSP45A,2697049,9606,P0DTD8,Q9NRW7
43740574,10446,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,LRRN2|FIGLER7|GAC1|LRANK1|LRRN5,2697049,9606,P0DTD8,O75325
43740574,1545,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CYP1B1|CP1B|CYPIB1|GLC3A|P4501B1,2697049,9606,P0DTD8,Q16678
43740574,4324,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,MMP15|MT2-MMP|MTMMP2|SMCP-2,2697049,9606,P0DTD8,P51511
43740574,970,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CD70|CD27L|CD27LG|TNFSF7,2697049,9606,P0DTD8,P32970
43740574,55248,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM206|C1orf75,2697049,9606,P0DTD8,Q9H813
43740574,56975,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,FAM20C|DMP-4|DMP4|GEF-CK|RNS,2697049,9606,P0DTD8,Q8IXL6
43740574,145853,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,C15orf61|-,2697049,9606,P0DTD8,A6NNL5
43740574,114971,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PTPMT1|DUSP23|MOSP|PLIP,2697049,9606,P0DTD8,Q8WUK0
43740574,84187,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM164|bB360B22.3,2697049,9606,P0DTD8,Q5U3C3
43740574,131566,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,DCBLD2|CLCP1|ESDN,2697049,9606,P0DTD8,Q96PD2
43740574,9784,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SNX17|-,2697049,9606,P0DTD8,Q15036
43740574,55819,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RNF130|G1RZFP|GOLIATH|GP,2697049,9606,P0DTD8,Q86XS8
43740574,84975,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,MFSD5|hsMOT2,2697049,9606,P0DTD8,Q6N075
43740574,10227,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,MFSD10|TETRAN|TETTRAN,2697049,9606,P0DTD8,Q14728
43740574,162073,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ITPRIPL2|-,2697049,9606,P0DTD8,Q3MIP1
43740574,51114,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ZDHHC9|CGI89|CXorf11|DHHC9|MMSA1|MRXSZ|ZDHHC10|ZNF379|ZNF380,2697049,9606,P0DTD8,Q9Y397
43740574,9962,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC23A2|NBTL1|SLC23A1|SVCT2|YSPL2,2697049,9606,P0DTD8,Q9UGH3
43740574,64924,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC30A5|ZNT5|ZNTL1|ZTL1|ZnT-5,2697049,9606,P0DTD8,Q8TAD4
43740574,486,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,FXYD2|ATP1G1|HOMG2,2697049,9606,P0DTD8,P54710
43740574,261729,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,STEAP2|IPCA1|PCANAP1|PUMPCn|STAMP1|STMP,2697049,9606,P0DTD8,Q8NFT2
43740574,137695,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM68|-,2697049,9606,P0DTD8,Q96MH6
43740574,7355,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC35A2|CDG2M|CDGX|UDP-Gal-Tr|UGALT|UGAT|UGT|UGT1|UGT2|UGTL,2697049,9606,P0DTD8,P78381
43740574,59285,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CACNG6|-,2697049,9606,P0DTD8,Q9BXT2
43740574,23592,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,LEMD3|MAN1,2697049,9606,P0DTD8,Q9Y2U8
43740574,9966,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TNFSF15|TL1|TL1A|VEGI|VEGI192A,2697049,9606,P0DTD8,O95150
43740574,81537,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SGPP1|SPPase1,2697049,9606,P0DTD8,Q9BX95
43740574,201931,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM192|-,2697049,9606,P0DTD8,Q8IY95
43740574,11060,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,WWP2|AIP2|WWp2-like,2697049,9606,P0DTD8,O00308
43740574,113189,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CHST14|ATCS|D4ST1|EDSMC1|HNK1ST,2697049,9606,P0DTD8,Q8NCH0
43740574,8417,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,STX7|-,2697049,9606,P0DTD8,O15400
43740574,22937,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SCAP|-,2697049,9606,P0DTD8,Q12770
43740574,169714,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,QSOX2|QSCN6L1|SOXN,2697049,9606,P0DTD8,Q6ZRP7
43740574,81542,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMX1|PDIA11|TMX|TXNDC|TXNDC1,2697049,9606,P0DTD8,Q9H3N1
43740574,23646,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PLD3|AD19|HU-K4|HUK4,2697049,9606,P0DTD8,Q8IV08
43740574,10273,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,STUB1|CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1,2697049,9606,P0DTD8,Q9UNE7
43740574,7779,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC30A1|ZNT1|ZRC1,2697049,9606,P0DTD8,Q9Y6M5
43740574,57414,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RHBDD2|NPD007|RHBDL7,2697049,9606,P0DTD8,Q6NTF9
43740574,256471,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,MFSD8|CLN7,2697049,9606,P0DTD8,Q8NHS3
43740574,5795,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PTPRJ|CD148|DEP1|HPTPeta|R-PTP-ETA|SCC1,2697049,9606,P0DTD8,Q12913
43740574,7542,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ZFPL1|D11S750|MCG4,2697049,9606,P0DTD8,O95159
43740574,10959,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMED2|P24A|RNP24|p24,2697049,9606,P0DTD8,Q15363
43740574,80255,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC35F5|-,2697049,9606,P0DTD8,Q8WV83
43740574,9076,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CLDN1|CLD1|ILVASC|SEMP1,2697049,9606,P0DTD8,O95832
43740574,81562,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,LMAN2L|VIPL,2697049,9606,P0DTD8,Q9H0V9
43740574,83986,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ITFG3|C16orf9|gs19,2697049,9606,P0DTD8,Q9H0X4
43740574,8774,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,NAPG|GAMMASNAP,2697049,9606,P0DTD8,Q99747
43740574,7905,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,REEP5|C5orf18|D5S346|DP1|TB2|YOP1,2697049,9606,P0DTD8,Q00765
43740574,9143,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SYNGR3|-,2697049,9606,P0DTD8,O43761
43740574,146802,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC47A2|MATE2|MATE2-B|MATE2-K|MATE2K,2697049,9606,P0DTD8,Q86VL8
43740574,1836,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC26A2|D5S1708|DTD|DTDST|EDM4|MST153|MSTP157,2697049,9606,P0DTD8,P50443
43740574,123,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PLIN2|ADFP|ADRP,2697049,9606,P0DTD8,Q99541
43740574,5868,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RAB5A|RAB5,2697049,9606,P0DTD8,P20339
43740574,8519,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,IFITM1|9-27|CD225|DSPA2a|IFI17|LEU13,2697049,9606,P0DTD8,P13164
43740574,975,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CD81|CVID6|S5.7|TAPA1|TSPAN28,2697049,9606,P0DTD8,P60033
43740574,643853,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMPPE|-,2697049,9606,P0DTD8,Q6ZT21
43740574,132001,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TAMM41|C3orf31|RAM41|TAM41,2697049,9606,P0DTD8,Q96BW9
43740574,148534,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM56|-,2697049,9606,P0DTD8,Q96MV1
43740574,80775,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM177|-,2697049,9606,P0DTD8,Q53S58
43740574,5192,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PEX10|NALD|PBD6A|PBD6B|RNF69,2697049,9606,P0DTD8,O60683
43740574,27236,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ARFIP1|HSU52521,2697049,9606,P0DTD8,P53367
43740574,5861,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RAB1A|RAB1|YPT1,2697049,9606,P0DTD8,P62820
43740574,9527,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GOSR1|GOLIM2|GOS-28|GOS28|GOS28/P28|GS28|P28,2697049,9606,P0DTD8,O95249
43740574,23256,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SCFD1|C14orf163|RA410|SLY1|SLY1P|STXBP1L2,2697049,9606,P0DTD8,Q8WVM8
43740574,124583,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CANT1|DBQD|SCAN-1|SCAN1|SHAPY,2697049,9606,P0DTD8,Q8WVQ1
43740574,745,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,MYRF|C11orf9|MRF|Ndt80|pqn-47,2697049,9606,P0DTD8,Q9Y2G1
43740574,10559,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SLC35A1|CDG2F|CMPST|CST|hCST,2697049,9606,P0DTD8,P78382
43740574,54991,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,C1orf159|-,2697049,9606,P0DTD8,Q96HA4
43740574,126792,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,B3GALT6|EDSP2|SEMDJL1|beta3GalT6,2697049,9606,P0DTD8,Q96L58
43740574,23761,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PISD|DJ858B16|PSD|PSDC|PSSC|dJ858B16.2,2697049,9606,P0DTD8,Q9UG56
43740574,6811,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,STX5|SED5|STX5A,2697049,9606,P0DTD8,Q13190
43740574,8914,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TIMELESS|TIM|TIM1|hTIM,2697049,9606,P0DTD8,Q9UNS1
43740574,2820,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GPD2|GDH2|GPDM|mGPDH,2697049,9606,P0DTD8,P43304
43740574,58505,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,OSTC|-,2697049,9606,P0DTD8,Q9NRP0
43740574,132299,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,OCIAD2|-,2697049,9606,P0DTD8,Q56VL3
43740574,54795,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TRPM4|PFHB1B|TRPM4B,2697049,9606,P0DTD8,Q8TD43
43740574,147007,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM199|C17orf32,2697049,9606,P0DTD8,Q8N511
43740574,9069,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,CLDN12|-,2697049,9606,P0DTD8,P56749
43740574,221955,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,DAGLB|DAGLBETA|KCCR13L,2697049,9606,P0DTD8,Q8NCG7
43740574,2530,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,FUT8|-,2697049,9606,P0DTD8,Q9BYC5
43740574,2863,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GPR39|-,2697049,9606,P0DTD8,O43194
43740574,1312,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,COMT|HEL-S-98n,2697049,9606,P0DTD8,P21964
43740574,27333,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,GOLIM4|GIMPC|GOLPH4|GPP130|P138,2697049,9606,P0DTD8,O00461
43740574,23480,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,SEC61G|SSS1,2697049,9606,P0DTD8,P60059
43740574,64755,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,C16orf58|RUS,2697049,9606,P0DTD8,Q96GQ5
43740574,25875,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,LETMD1|1110019O13Rik|HCCR-1|HCCR-2|HCCR1|HCRR-2,2697049,9606,P0DTD8,Q6P1Q0
43740574,1947,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,EFNB1|CFND|CFNS|EFB1|EFL3|EPLG2|Elk-L|LERK2,2697049,9606,P0DTD8,P98172
43740574,746,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TMEM258|C11orf10,2697049,9606,P0DTD8,P61165
43740574,29929,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ALG6|CDG1C,2697049,9606,P0DTD8,Q9Y672
43740574,79053,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ALG8|CDG1H,2697049,9606,P0DTD8,Q9BVK2
43740574,57665,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,RDH14|PAN2|SDR7C4,2697049,9606,P0DTD8,Q9HBH5
43740574,10312,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,TCIRG1|ATP6N1C|ATP6V0A3|Atp6i|OC-116kDa|OC116|OPTB1|Stv1|TIRC7|Vph1|a3,2697049,9606,P0DTD8,Q13488
43740574,11230,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,PRAF2|-,2697049,9606,P0DTD8,O60831
43740574,537,ORF7b|SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|NS7B_WCPV,ATP6AP1|16A|ATP6IP1|ATP6S1|Ac45|CF2|VATPS1|XAP-3|XAP3,2697049,9606,P0DTD8,Q15904
